system:index,B1,B2,B3,B4,B5,Latitude,Longitude,Pixel-Y,class,﻿Pixel-X,.geo
00000000000000001f81,0.0087,0.007,0.0068,0.0035,0.0018,49.78051952,-124.9210356,7782.5,water,9365.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f97,0.0087,0.0054,0.0046,0.0073,0.0018,49.78043468,-124.9211817,7783.5,water,9364.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f98,0.0087,0.0049,0.0074,0.0044,0.0018,49.7804298,-124.9210431,7783.5,water,9365.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fd8,0.0091,0.0066,0.0062,0.0018,0.0018,49.78016554,-124.9212043,7786.5,water,9364.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fd9,0.0091,0.0056,0.0064,0.0014,0.0018,49.78016065,-124.9210657,7786.5,water,9365.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001feb,0.0091,0.0066,0.0064,0.0011,0.0018,49.78007582,-124.9212118,7787.5,water,9364.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000202b,0.0094,0.006,0.0054,0.0012,0.0018,49.7797005,-124.9233278,7792.5,water,9349.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002030,0.0103,0.0042,0.0062,0.0029,0.0018,49.77967608,-124.922635,7792.5,water,9354.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002031,0.0103,0.0051,0.007,0.0017,0.0018,49.7796712,-124.9224965,7792.5,water,9355.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002038,0.0094,0.0075,0.0067,0.001,0.0018,49.77961078,-124.9233353,7793.5,water,9349.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000203d,0.0103,0.006,0.0083,0.0029,0.0018,49.77958637,-124.9226426,7793.5,water,9354.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000203e,0.0103,0.0047,0.007,0.0029,0.0018,49.77958148,-124.922504,7793.5,water,9355.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000158c,0.0064,0.0068,0.0066,0.003,0.0019,49.92599507,-125.0580269,6218.5,water,8294.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000158d,0.0064,0.0068,0.005,0.0016,0.0019,49.92599034,-125.0578879,6218.5,water,8295.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001597,0.0064,0.007,0.0066,0.0032,0.0019,49.92590534,-125.0580343,6219.5,water,8294.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001598,0.0064,0.007,0.0057,0.0012,0.0019,49.92590061,-125.0578953,6219.5,water,8295.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001605,0.0068,0.0096,0.0058,0.0026,0.0019,49.92537151,-125.0555691,6224.5,water,8312.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001606,0.0068,0.0064,0.0037,0.0026,0.0019,49.92536677,-125.0554301,6224.5,water,8313.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000161e,0.0068,0.0059,0.0058,0.0016,0.0019,49.92528178,-125.0555764,6225.5,water,8312.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000161f,0.0068,0.0082,0.0047,0.0013,0.0019,49.92527705,-125.0554375,6225.5,water,8313.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f23,0.0088,0.0061,0.0059,0.0023,0.0019,49.78096141,-124.9233608,7778.5,water,9348.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f24,0.0088,0.0051,0.0045,0.0044,0.0019,49.78095652,-124.9232222,7778.5,water,9349.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f33,0.0088,0.0049,0.0069,0.0036,0.0019,49.78087169,-124.9233683,7779.5,water,9348.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f34,0.0088,0.0028,0.0057,0.0041,0.0019,49.78086681,-124.9232298,7779.5,water,9349.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f43,0.0092,0.0044,0.0056,0.0025,0.0019,49.78079174,-124.9236529,7780.5,water,9346.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f44,0.0092,0.0049,0.0057,0.004,0.0019,49.78078686,-124.9235144,7780.5,water,9347.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f58,0.0092,0.0022,0.0056,0.0023,0.0019,49.78070202,-124.9236605,7781.5,water,9346.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f59,0.0092,0.003,0.0066,0.0018,0.0019,49.78069714,-124.9235219,7781.5,water,9347.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f82,0.0087,0.0076,0.0067,0.0025,0.0019,49.78051463,-124.920897,7782.5,water,9366.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f83,0.0087,0.0084,0.0067,0.0037,0.0019,49.78050974,-124.9207585,7782.5,water,9367.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f99,0.0087,0.0044,0.008,0.0028,0.0019,49.78042491,-124.9209046,7783.5,water,9366.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f9a,0.0087,0.0049,0.006,0.0036,0.0019,49.78042003,-124.920766,7783.5,water,9367.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fce,0.0094,0.0058,0.0054,0.0014,0.0019,49.78021438,-124.9225898,7786.5,water,9354.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fcf,0.0094,0.0053,0.0057,0.0018,0.0019,49.7802095,-124.9224512,7786.5,water,9355.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fe1,0.0094,0.0072,0.0046,0.0012,0.0019,49.78012466,-124.9225973,7787.5,water,9354.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fe2,0.0094,0.0058,0.0075,0.0022,0.0019,49.78011978,-124.9224588,7787.5,water,9355.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fef,0.0094,0.0049,0.007,0.0021,0.0019,49.78005448,-124.9231591,7788.5,water,9350.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ff0,0.0094,0.0049,0.0064,0.0043,0.0019,49.7800496,-124.9230205,7788.5,water,9351.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002000,0.0094,0.0047,0.0075,0.0027,0.0019,49.77996476,-124.9231666,7789.5,water,9350.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002001,0.0094,0.0025,0.0038,0.0032,0.0019,49.77995988,-124.9230281,7789.5,water,9351.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f1,0.0062,0.008,0.0066,8.0E-4,0.002,49.92546616,-125.0583489,6224.5,water,8292.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f2,0.0062,0.0085,0.0049,0.0019,0.002,49.92546143,-125.0582099,6224.5,water,8293.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000160a,0.0062,0.0068,0.0071,0.0016,0.002,49.92537643,-125.0583562,6225.5,water,8292.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000160b,0.0062,0.0068,0.0029,0.0018,0.002,49.9253717,-125.0582172,6225.5,water,8293.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dee,0.0124,0.0062,0.0082,0.004,0.002,49.86513302,-124.9321391,6846.5,water,9234.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001def,0.0124,0.007,0.0072,0.0037,0.002,49.86512814,-124.9320003,6846.5,water,9235.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e16,0.0124,0.0078,0.0062,0.004,0.002,49.8650433,-124.9321467,6847.5,water,9234.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e17,0.0124,0.007,0.0082,0.0038,0.002,49.86503842,-124.9320079,6847.5,water,9235.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fac,0.0091,0.0053,0.0055,0.0037,0.002,49.78035474,-124.9214663,7784.5,water,9362.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fad,0.0091,0.0023,0.0075,0.0047,0.002,49.78034985,-124.9213277,7784.5,water,9363.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fc2,0.0091,0.0079,0.0067,0.0039,0.002,49.78026502,-124.9214738,7785.5,water,9362.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fc3,0.0091,0.0023,0.0075,0.0044,0.002,49.78026014,-124.9213353,7785.5,water,9363.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fca,0.0088,0.0046,0.0057,0.0032,0.002,49.78023391,-124.923144,7786.5,water,9350.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fcb,0.0088,0.0032,0.004,0.0014,0.002,49.78022903,-124.9230054,7786.5,water,9351.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fdd,0.0088,0.0025,0.0083,0.0017,0.002,49.7801442,-124.9231515,7787.5,water,9350.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fde,0.0088,0.0042,0.0091,0.0029,0.002,49.78013931,-124.923013,7787.5,water,9351.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ffb,0.0097,0.0035,0.0044,0.0026,0.002,49.77999588,-124.9214965,7788.5,water,9362.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ffc,0.0097,0.0058,0.0052,0.0022,0.002,49.77999099,-124.9213579,7788.5,water,9363.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000200c,0.0097,0.0037,0.0038,0.0023,0.002,49.77990616,-124.921504,7789.5,water,9362.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000200d,0.0097,0.0051,0.0054,0.0023,0.002,49.77990127,-124.9213655,7789.5,water,9363.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002044,0.0096,0.0053,0.0077,0.0019,0.002,49.77952106,-124.9233429,7794.5,water,9349.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000204f,0.0096,0.0054,0.0069,0.0028,0.002,49.77943135,-124.9233504,7795.5,water,9349.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000159b,0.007,0.0078,0.0079,0.0034,0.0021,49.92588642,-125.0574783,6219.5,water,8298.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000159c,0.007,0.0096,0.0082,0.0042,0.0021,49.92588168,-125.0573393,6219.5,water,8299.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015a6,0.0066,0.0064,0.0052,0.0036,0.0021,49.92580615,-125.0577636,6220.5,water,8296.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015a7,0.0066,0.0059,0.006,0.0032,0.0021,49.92580142,-125.0576246,6220.5,water,8297.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015b5,0.0066,0.007,0.0065,0.003,0.0021,49.92571642,-125.0577709,6221.5,water,8296.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015b6,0.0066,0.0078,0.0052,0.0018,0.0021,49.92571169,-125.0576319,6221.5,water,8297.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001756,0.0118,0.009,0.0081,0.004,0.0021,49.99078892,-124.9642399,5462.5,water,8928.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001757,0.0118,0.0084,0.0086,0.0037,0.0021,49.99078407,-124.9641008,5462.5,water,8929.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001763,0.0118,0.0079,0.0078,0.0038,0.0021,49.99069921,-124.9642474,5463.5,water,8928.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001764,0.0118,0.0072,0.0086,0.003,0.0021,49.99069436,-124.9641083,5463.5,water,8929.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000176f,0.0122,0.0083,0.007,0.0037,0.0021,49.99061918,-124.9645333,5464.5,water,8926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001770,0.0122,0.0084,0.0081,0.0029,0.0021,49.99061434,-124.9643941,5464.5,water,8927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000177e,0.0122,0.0105,0.0083,0.0029,0.0021,49.99052947,-124.9645408,5465.5,water,8926.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000177f,0.0122,0.0095,0.0057,0.0027,0.0021,49.99052462,-124.9644016,5465.5,water,8927.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017c2,0.0122,0.009,0.0073,0.0045,0.0021,49.99007118,-124.9643001,5470.5,water,8928.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017c3,0.0122,0.0116,0.0083,0.0026,0.0021,49.99006634,-124.9641609,5470.5,water,8929.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001801,0.0152,0.0088,0.0066,0.0037,0.0021,49.86850907,-124.9360315,6810.5,water,9204.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001802,0.0152,0.0085,0.0072,0.004,0.0021,49.86850419,-124.9358927,6810.5,water,9205.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001817,0.0152,0.0076,0.0075,0.0047,0.0021,49.86841935,-124.9360391,6811.5,water,9204.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001818,0.0152,0.0085,0.0078,0.0038,0.0021,49.86841448,-124.9359003,6811.5,water,9205.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f6c,0.0089,0.0071,0.008,0.0023,0.0021,49.78060435,-124.9208895,7781.5,water,9366.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f6d,0.0089,0.0071,0.0043,0.0029,0.0021,49.78059946,-124.9207509,7781.5,water,9367.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fd6,0.0095,0.0075,0.0054,0.0033,0.0021,49.78017531,-124.9214814,7786.5,water,9362.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fd7,0.0095,0.0063,0.0049,0.0039,0.0021,49.78017042,-124.9213428,7786.5,water,9363.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fe9,0.0095,0.0044,0.0046,0.0025,0.0021,49.78008559,-124.9214889,7787.5,water,9362.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fea,0.0095,0.0058,0.0049,0.0036,0.0021,49.78008071,-124.9213504,7787.5,water,9363.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ffd,0.0093,0.0051,0.0057,0.001,0.0021,49.77998611,-124.9212194,7788.5,water,9364.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015c0,0.0068,0.0082,0.0071,0.0025,0.0022,49.92566454,-125.0588902,6222.5,water,8288.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015c1,0.0068,0.0077,0.0065,0.0016,0.0022,49.92565981,-125.0587512,6222.5,water,8289.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015c8,0.0066,0.0071,0.0065,0.0033,0.0022,49.92562669,-125.0577783,6222.5,water,8296.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015c9,0.0066,0.0077,0.0049,5.0E-4,0.0022,49.92562196,-125.0576393,6222.5,water,8297.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015d6,0.0068,0.0078,0.0046,0.0015,0.0022,49.92557008,-125.0587585,6223.5,water,8289.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015dd,0.0066,0.0064,0.0044,0.0038,0.0022,49.92553697,-125.0577856,6223.5,water,8296.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015de,0.0066,0.0056,0.0044,0.0019,0.0022,49.92553223,-125.0576466,6223.5,water,8297.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015ef,0.0062,0.0085,0.0065,0.0026,0.0022,49.92547562,-125.0586269,6224.5,water,8290.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f0,0.0062,0.0094,0.0044,9.0E-4,0.0022,49.92547089,-125.0584879,6224.5,water,8291.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f5,0.0068,0.0049,0.0062,0.0036,0.0022,49.92544724,-125.0577929,6224.5,water,8296.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f6,0.0068,0.0068,0.0057,9.0E-4,0.0022,49.92544251,-125.0576539,6224.5,water,8297.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001608,0.0062,0.0077,0.0052,0.002,0.0022,49.9253859,-125.0586342,6225.5,water,8290.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001609,0.0062,0.0078,0.0036,7.0E-4,0.0022,49.92538116,-125.0584952,6225.5,water,8291.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000160e,0.0068,0.0054,0.0054,0.0015,0.0022,49.92535751,-125.0578002,6225.5,water,8296.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000160f,0.0068,0.0077,0.005,5.0E-4,0.0022,49.92535278,-125.0576613,6225.5,water,8297.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001779,0.0114,0.0104,0.0073,0.0045,0.0022,49.9905707,-124.9631417,5464.5,water,8936.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000177a,0.0114,0.0121,0.0086,0.0052,0.0022,49.99056585,-124.9630025,5464.5,water,8937.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001788,0.0114,0.0069,0.0066,0.0047,0.0022,49.99048098,-124.9631492,5465.5,water,8936.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001789,0.0114,0.0108,0.0071,0.0044,0.0022,49.99047613,-124.9630126953125,5465.5,water,8937.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c9f,0.0128,0.005,0.0083,0.0025,0.0022,49.86589952,-124.9334667,6838.5,water,9224.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ca0,0.0128,0.0078,0.0064,0.0027,0.0022,49.86589464,-124.9333279,6838.5,water,9225.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001cc8,0.0128,0.0094,0.0078,0.0014,0.0022,49.8658098,-124.9334742,6839.5,water,9224.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001cc9,0.0128,0.0064,0.007,0.0037,0.0022,49.86580492,-124.9333354,6839.5,water,9225.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e8f,0.0123,0.0058,0.0074,0.0034,0.0022,49.86475464,-124.9316141,6850.5,water,9238.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e90,0.0123,0.0053,0.0084,0.0026,0.0022,49.86474976,-124.9314753,6850.5,water,9239.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001eaf,0.0123,0.0074,0.0069,0.0018,0.0022,49.86466493,-124.9316217,6851.5,water,9238.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001eb0,0.0123,0.0063,0.0088,0.0014,0.0022,49.86466005,-124.9314829,6851.5,water,9239.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ec7,0.0128,0.0088,0.0045,0.0027,0.0022,49.86456545,-124.9313516,6852.5,water,9240.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ed3,0.0128,0.0062,0.0072,0.004,0.0022,49.86447574,-124.9313592,6853.5,water,9240.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f78,0.0088,0.0065,0.0072,0.005,0.0022,49.78056348,-124.9222825,7782.5,water,9356.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f79,0.0088,0.0039,0.0075,0.0045,0.0022,49.78055859,-124.922144,7782.5,water,9357.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f8f,0.0088,0.0079,0.0088,0.0048,0.0022,49.78047376,-124.9222901,7783.5,water,9356.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f90,0.0088,0.0051,0.0085,0.0043,0.0022,49.78046888,-124.9221515,7783.5,water,9357.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fed,0.009,0.0051,0.0077,0.001,0.0022,49.78006424,-124.9234362,7788.5,water,9348.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fee,0.009,0.0051,0.0046,0.0021,0.0022,49.78005936,-124.9232976,7788.5,water,9349.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ffe,0.009,0.0039,0.0054,0.0,0.0022,49.77997453,-124.9234437,7789.5,water,9348.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fff,0.009,0.0063,0.0062,0.0037,0.0022,49.77996965,-124.9233052,7789.5,water,9349.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000204d,0.0097,0.0053,0.0078,0.0027,0.0022,49.77947712,-124.9220959,7794.5,water,9358.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000204e,0.0097,0.0056,0.0067,0.0025,0.0022,49.77947223,-124.9219574,7794.5,water,9359.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002058,0.0097,0.0051,0.0078,0.0028,0.0022,49.7793874,-124.9221035,7795.5,water,9358.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000158e,0.0066,0.0071,0.0063,0.0018,0.0023,49.92598561,-125.0577489,6218.5,water,8296.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001599,0.0066,0.0063,0.0041,0.0023,0.0023,49.92589588,-125.0577563,6219.5,water,8296.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000159a,0.0066,0.007,0.0047,0.002,0.0023,49.92589115,-125.0576173,6219.5,water,8297.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015c2,0.0064,0.0068,0.0055,0.0018,0.0023,49.92565508,-125.0586122,6222.5,water,8290.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015c3,0.0064,0.0075,0.0047,0.0014,0.0023,49.92565035,-125.0584732,6222.5,water,8291.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015c4,0.0062,0.0063,0.0041,0.0018,0.0023,49.92564562,-125.0583342,6222.5,water,8292.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015c5,0.0062,0.0054,0.0058,0.0034,0.0023,49.92564089,-125.0581952,6222.5,water,8293.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015d7,0.0064,0.0092,0.005,9.0E-4,0.0023,49.92556535,-125.0586195,6223.5,water,8290.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015d8,0.0064,0.008,0.0068,0.0012,0.0023,49.92556062,-125.0584805,6223.5,water,8291.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015d9,0.0062,0.0058,0.0052,0.0022,0.0023,49.92555589,-125.0583415,6223.5,water,8292.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015da,0.0062,0.0075,0.0058,0.003,0.0023,49.92555116,-125.0582026,6223.5,water,8293.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001621,0.0066,0.0061,0.005,4.0E-4,0.0023,49.92529144,-125.0585025,6226.5,water,8291.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001771,0.0122,0.0097,0.0067,0.0045,0.0023,49.99060949,-124.964255,5464.5,water,8928.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001772,0.0122,0.0086,0.0076,0.0023,0.0023,49.99060464,-124.9641158,5464.5,water,8929.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
